operator_id,calls_missed_ratio,avg_wait_time,calls_out_ratio,calls_in_ratio,internal_calls_ratio,crit_calls_missed,crit_wait_time,crit_low_outbound,crit_low_inbound,crit_high_internal,inefficiency_score,criterios_negativos,efficiency_class,uso_interno_excesivo,efficiency_binary
937772,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
937778,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
937870,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
937872,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
937900,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938070,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938072,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938074,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938078,0.0,0.0,100.0,0.0,9.090909090909092,0,0,0,0,0,0,0,Eficiente,False,1.0
938080,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938842,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939236,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939718,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939736,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
939738,0.0,0.0,100.0,0.0,8.333333333333332,0,0,0,0,0,0,0,Eficiente,False,1.0
939886,0.0,0.0,100.0,0.0,11.11111111111111,0,0,0,0,0,0,0,Eficiente,False,1.0
940460,0.0,0.0,100.0,0.0,13.79310344827586,0,0,0,0,0,0,0,Eficiente,False,1.0
940474,0.0,0.0,100.0,0.0,40.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940486,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
940782,0.0,0.0,100.0,0.0,75.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940788,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940802,0.0,0.0,100.0,0.0,25.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940814,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
940842,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940848,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
941192,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
941736,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
941740,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
941810,0.0,0.0,100.0,0.0,66.66666666666666,0,0,0,0,1,1,1,Eficiente,True,1.0
941816,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
941826,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
941838,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
941842,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
942174,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
943050,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945074,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945274,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945278,0.0,0.0,100.0,0.0,2.272727272727273,0,0,0,0,0,0,0,Eficiente,False,1.0
945280,0.0,0.0,100.0,0.0,2.3255813953488373,0,0,0,0,0,0,0,Eficiente,False,1.0
945282,0.0,0.0,100.0,0.0,1.7857142857142856,0,0,0,0,0,0,0,Eficiente,False,1.0
945284,0.0,0.0,100.0,0.0,2.4390243902439024,0,0,0,0,0,0,0,Eficiente,False,1.0
945286,0.0,0.0,100.0,0.0,9.67741935483871,0,0,0,0,0,0,0,Eficiente,False,1.0
945288,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945290,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945294,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945296,0.0,0.0,100.0,0.0,1.4084507042253522,0,0,0,0,0,0,0,Eficiente,False,1.0
945298,0.0,0.0,100.0,0.0,13.636363636363637,0,0,0,0,0,0,0,Eficiente,False,1.0
945302,0.0,0.0,100.0,0.0,1.4285714285714286,0,0,0,0,0,0,0,Eficiente,False,1.0
945304,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945308,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945310,0.0,0.0,100.0,0.0,2.2222222222222223,0,0,0,0,0,0,0,Eficiente,False,1.0
945312,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945314,0.0,0.0,100.0,0.0,5.084745762711865,0,0,0,0,0,0,0,Eficiente,False,1.0
945316,0.0,0.0,100.0,0.0,1.639344262295082,0,0,0,0,0,0,0,Eficiente,False,1.0
945318,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945320,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945322,0.0,0.0,100.0,0.0,1.5873015873015872,0,0,0,0,0,0,0,Eficiente,False,1.0
945324,0.0,0.0,100.0,0.0,2.0408163265306123,0,0,0,0,0,0,0,Eficiente,False,1.0
945728,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945894,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945898,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945900,0.0,0.0,100.0,0.0,2.3255813953488373,0,0,0,0,0,0,0,Eficiente,False,1.0
945902,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
945904,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
946454,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
947480,0.0,0.0,100.0,0.0,75.0,0,0,0,0,1,1,1,Eficiente,True,1.0
947590,0.0,0.0,100.0,0.0,12.5,0,0,0,0,0,0,0,Eficiente,False,1.0
947592,0.0,0.0,100.0,0.0,6.666666666666667,0,0,0,0,0,0,0,Eficiente,False,1.0
947596,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
947598,0.0,0.0,100.0,0.0,15.0,0,0,0,0,0,0,0,Eficiente,False,1.0
947600,0.0,0.0,100.0,0.0,18.181818181818183,0,0,0,0,1,1,1,Eficiente,True,1.0
947614,0.0,0.0,100.0,0.0,22.5,0,0,0,0,1,1,1,Eficiente,True,1.0
947616,0.0,0.0,100.0,0.0,17.391304347826086,0,0,0,0,0,0,0,Eficiente,False,1.0
947618,0.0,0.0,100.0,0.0,21.62162162162162,0,0,0,0,1,1,1,Eficiente,True,1.0
947620,0.0,0.0,100.0,0.0,19.148936170212767,0,0,0,0,1,1,1,Eficiente,True,1.0
947636,0.0,0.0,100.0,0.0,20.0,0,0,0,0,1,1,1,Eficiente,True,1.0
947640,0.0,0.0,100.0,0.0,18.51851851851852,0,0,0,0,1,1,1,Eficiente,True,1.0
947644,0.0,0.0,100.0,0.0,15.555555555555555,0,0,0,0,0,0,0,Eficiente,False,1.0
947646,0.0,0.0,100.0,0.0,14.285714285714285,0,0,0,0,0,0,0,Eficiente,False,1.0
947648,0.0,0.0,100.0,0.0,12.195121951219512,0,0,0,0,0,0,0,Eficiente,False,1.0
947650,0.0,0.0,100.0,0.0,15.555555555555555,0,0,0,0,0,0,0,Eficiente,False,1.0
947652,0.0,0.0,100.0,0.0,12.5,0,0,0,0,0,0,0,Eficiente,False,1.0
947654,0.0,0.0,100.0,0.0,20.0,0,0,0,0,1,1,1,Eficiente,True,1.0
947658,0.0,0.0,100.0,0.0,22.448979591836736,0,0,0,0,1,1,1,Eficiente,True,1.0
947820,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
950444,0.0,0.0,100.0,0.0,3.571428571428571,0,0,0,0,0,0,0,Eficiente,False,1.0
951408,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
951648,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
952116,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
952392,0.0,0.0,100.0,0.0,18.181818181818183,0,0,0,0,1,1,1,Eficiente,True,1.0
952458,0.0,0.0,100.0,0.0,27.027027027027028,0,0,0,0,1,1,1,Eficiente,True,1.0
952460,0.0,0.0,100.0,0.0,8.695652173913043,0,0,0,0,0,0,0,Eficiente,False,1.0
952466,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
952468,0.0,0.0,100.0,0.0,29.72972972972973,0,0,0,0,1,1,1,Eficiente,True,1.0
953362,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
953458,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
953460,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
953462,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
954284,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
954376,0.0,0.0,100.0,0.0,75.0,0,0,0,0,1,1,1,Eficiente,True,1.0
954378,0.0,0.0,100.0,0.0,80.0,0,0,0,0,1,1,1,Eficiente,True,1.0
954380,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
954642,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
955068,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
955082,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
955086,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
955090,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
955094,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
955820,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
956298,0.0,0.0,100.0,0.0,10.0,0,0,0,0,0,0,0,Eficiente,False,1.0
957022,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
958440,0.0,0.0,100.0,0.0,95.0,0,0,0,0,1,1,1,Eficiente,True,1.0
958444,0.0,0.0,100.0,0.0,90.0,0,0,0,0,1,1,1,Eficiente,True,1.0
958458,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
958472,0.0,0.0,100.0,0.0,15.384615384615383,0,0,0,0,0,0,0,Eficiente,False,1.0
958480,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
958672,0.0,0.0,100.0,0.0,90.9090909090909,0,0,0,0,1,1,1,Eficiente,True,1.0
959118,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
959596,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
960666,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
960670,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
960672,0.0,0.0,100.0,0.0,20.0,0,0,0,0,1,1,1,Eficiente,True,1.0
960674,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
960950,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
962904,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
963716,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
964716,0.0,0.0,100.0,0.0,17.647058823529413,0,0,0,0,0,0,0,Eficiente,False,1.0
965232,0.0,0.0,100.0,0.0,37.5,0,0,0,0,1,1,1,Eficiente,True,1.0
965328,0.0,0.0,100.0,0.0,12.5,0,0,0,0,0,0,0,Eficiente,False,1.0
965538,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
965540,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
965542,0.0,0.0,100.0,0.0,23.07692307692308,0,0,0,0,1,1,1,Eficiente,True,1.0
965544,0.0,0.0,100.0,0.0,7.6923076923076925,0,0,0,0,0,0,0,Eficiente,False,1.0
967204,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
969262,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
969268,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
969284,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
969286,0.0,0.0,100.0,0.0,20.0,0,0,0,0,1,1,1,Eficiente,True,1.0
969386,0.0,0.0,100.0,0.0,12.5,0,0,0,0,0,0,0,Eficiente,False,1.0
969600,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
970242,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
970250,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
970258,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
970484,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
970486,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
972408,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
972410,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
973120,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
